,Unnamed: 0,id,img,label,text
4174,4174,46529,img/46529.png,0,"look son...another terror attack by peaceful bears! White Female, 20-29 years old. White Male, 40-49 years old. Photography Image Getty Images Stock photography Getty Images Illustration Photograph Father photo library"
4175,4175,39156,img/39156.png,1,"i asked him to see things from my point of view he looked out the kitchen window. Indian Male, 30-39 years old. Loneliness Emotion Committed relationship Family Social isolation Feeling Psychology Breakup Friendship"
4176,4176,91482,img/91482.png,0,"i hope one day people will understand that english is a language. not a measure of intelligence. Black Male, 60-69 years old. Morgan Freeman The Story of God With Morgan Freeman God Actor Image Photograph Getty Images Television interesting"
4177,4177,89423,img/89423.png,1,"saddle up motherfuckers it's time to play cowboys. White Male, 70 years old. White Male, 40-49 years old. Stock photography Getty Images Photography Image Photograph Getty Images Portrait Nate Bowden photo library"
4178,4178,76143,img/76143.png,0,"the secret to a successful marriage is to keep his stomach full and his balls empty. White Female, 70 years old. Sunglasses Stock photography Glasses Lens On Natural Sunglasses Image Adult humor Photography iStock"
4179,4179,26438,img/26438.png,1,"fact: girls are very good at hockey because it's the only sport you can compare with. Southeast Asian Male, 20-29 years old. Southeast Asian Male, 30-39 years old. White Male, 50-59 years old. Sydney Olympic Park Hockey Centre Getty Images Getty Images Image 2000 Summer Olympics Stock photography Photograph Tina Bell-Kake"
4180,4180,54972,img/54972.png,0,"happy birthday its like your very own christmas! White Male, 40-49 years old. Forehead Hairstyle Smile Socialite Hair Salon Hairstyle M"
4181,4181,65712,img/65712.png,0,"how come you want me to remember what's important to you but tell me to get over what's important to me ? Black Male, 30-39 years old. Gary Coleman Diff'rent Strokes Actor Child actor Voice actor 1968 Photo Gary Coleman Apple Music 2010 Photography"
4182,4182,84971,img/84971.png,0,"in my day you were either pro america or you were a commie you can call yourself liberal, progressive or socialist but you're really nothing more than a commie pinko john wayne was never in the military. White Male, 50-59 years old. John Wayne The Alamo Actor famous Granddaughter The Blues Brothers Western film American Icon: John Wayne True Grit Patrick Wayne"
4183,4183,34068,img/34068.png,0,"remember no matter how much you cry like a little bitch, trump will still be your president. White Female, 30-39 years old. Glinda Oz the Great and Powerful The Wizard of Oz The Wicked Witch of The West The Wizard of Oz Getty Images Gown Getty Images Image"
4184,4184,47920,img/47920.png,1,"when somebody shootin up the school & you tell the special ed kids to run at him as a distraction. White Female, 3-9 years old. White Male, 3-9 years old. Camera Getty Images Stock photography Underwater camera Photography Image Getty Images still camera iStock"
4185,4185,46582,img/46582.png,0,"i am tortured by the futility of my own genius. Southeast Asian Male, 70 years old. White Female, 50-59 years old. Communication Speech official Public speaking Convention Audience"
4186,4186,84521,img/84521.png,1,"asians be like switching to fullscreen mode. East Asian Male, 3-9 years old. Stock photography Portrait Photography Getty Images Portrait photography Getty Images Image Photograph Child model"
4187,4187,89367,img/89367.png,0,"mr. president, epstein is still alive. White Male, 60-69 years old. Bill Clinton American Crime Story A Vast Conspiracy: The Real Story of the Sex Scandal That Nearly Brought Down a President Impeachment: American Crime Story Scandal White House Intern US President Monica Lewinsky Linda Tripp Jeffrey Toobin"
4188,4188,98463,img/98463.png,0,"don't think we forgot. White Male, 20-29 years old. White Female, 30-39 years old. White Male, 40-49 years old. White Female, 10-19 years old. East Asian Female, 20-29 years old. Lawrence Beitler Abram Smith Lynching of Thomas Shipp and Abram Smith Lynching Joe Thomas Shipp Thomas Shipp Abram Smith Marion Image Strange Fruit"
4189,4189,14870,img/14870.png,0,chimps asking for food. Chimpanzee Getty Images Stock photography Portrait Image Photography Photograph Getty Images Primate
4190,4190,28973,img/28973.png,1,"worst pijama party ever. White Female, 3-9 years old. White Female, 20-29 years old. White Female, 30-39 years old. White Female, 20-29 years old. White Male, 20-29 years old. White Female, 20-29 years old. White Male, 3-9 years old. White Female, 20-29 years old. White Female, 20-29 years old. White Male, 40-49 years old. Marta Wise Josef Mengele Holocaust survivors Liberation of Auschwitz concentration camp The Dressmakers of Auschwitz: The True Story of the Women Who Sewed to Survive Nazism Claims Conference Extermination camp Genocide"
4191,4191,53694,img/53694.png,1,"they kill gays, and women who go out in public without a male relative and are supported by democrats and liberals. Terrorism Islamic terrorism Palestinian Islamic Jihad Lashkar-e-Taiba Hizbul Mujahideen terrorist organization Mujahideen Militant KCBY proper"
4192,4192,14276,img/14276.png,1,"you think your day was bad? these two didn't get accepted to the same college. East Asian Male, 3-9 years old. East Asian Female, 3-9 years old. Angelina Sabuco Conjoined twins Twin Childbirth Sister Hospital surgical operation Lucile Packard Children's Hospital Stanford Infant Jahan News"
4193,4193,96471,img/96471.png,0,"when you're walking home and come across a naked corpse i shouldn't. White Male, 20-29 years old. Hayden Christensen White-collar worker Forehead Long hair Daredevil Suit Blond Premiere M Hair Age"
4194,4194,52864,img/52864.png,0,"yes, we know trump said ""mexico will pay for the wall"" but now mexicans are the wall. that boy good!!!! White Male, 3-9 years old. White Female, 30-39 years old. East Asian Male, 60-69 years old. Black Male, 60-69 years old. Eduardo Kobra Mural Image Getty Images Portrait Chicago Stock photography Photograph Artwork"
4195,4195,7164,img/07164.png,0,"i promise i promise. i promise. i deliver. White Male, 60-69 years old. White Female, 50-59 years old. Human Smile fun."
4196,4196,51046,img/51046.png,0,"shut up you meathead. White Male, 60-69 years old. John Wayne Photograph Image Beverly Hills Getty Images All in the Family Actor Photography Getty Images"
4197,4197,54710,img/54710.png,0,"can't snort coke through a rolled-up bitcoin. Black Male, 20-29 years old. Speech Businessperson Business Public speaking Suit Entrepreneur Energy Business executive Sky M Audience"
4198,4198,46293,img/46293.png,0,"""the road to give a fuck.... is that way!"" "" Chimpanzee Bonobo White stork Organism Getty Images Stork Ciconia Pan"
4199,4199,39504,img/39504.png,0,"this dude wants to use the same restroom as your daughter liberals call you a bigot if you object. Middle Eastern Male, 30-39 years old. White Female, 30-39 years old. White Female, 20-29 years old. Little black dress Outerwear Carpet Dress Haute couture Product Black Personality Event Television"
4200,4200,75160,img/75160.png,0,problem solutions. Dog Pet food Cat Food ORIJEN Dog Food Cat Merrick Wellness Orijen Original Dry Dog Food Merrick Grain Free Dry Dog Food Real Sweet Potato
4201,4201,31256,img/31256.png,1,"i'm responisble for the deaths of over 50 million people! so another dozen or so won't hurt! *click! Middle Eastern Male, 50-59 years old. Image 9GAG Photograph SoundCloud Humor Photography Meme Getty Images"
4202,4202,16093,img/16093.png,0,when they laugh about your 9cm in the change room but they haven't seen you're 9 mm yet. Handgun Semi-automatic pistol M1911 pistol Stock photography Luger pistol Colt's Manufacturing Company
4203,4203,45819,img/45819.png,1,when you're caught staring at a goat and your wife gives you that face. Burqa Niqāb Abaya Dress Veil Clothing Stone work Abaya Purdah Dupatta
4204,4204,78192,img/78192.png,1,"i just got out of church.. just kidding, i'm not that fucking retarded. White Male, 30-39 years old. Brian Skotko Down syndrome Syndrome Chromosome abnormality Genetic disorder Turner syndrome Patau syndrome Klinefelter syndrome Medical diagnosis Screening"
4205,4205,68094,img/68094.png,1,"black boyfriend white boyfriend. Black Female, 20-29 years old. White Female, 20-29 years old. Dentistry Tooth Cosmetic dentistry Smile Dental implant Dentist Oral hygiene Dental braces Implant Young woman"
4206,4206,52301,img/52301.png,0,"let me be clear.... if i had a son, he would look like harambe. The Wild Animal Sanctuary Virunga National Park Animal sanctuary Wildlife Four Paws Animal welfare African Wildlife Foundation wild animal Wildlife conservation Endangered species"
4207,4207,76582,img/76582.png,0,"how my friends introduce me she's our friend and she's crazy! White Male, 50-59 years old. Stock photography Getty Images Image Getty Images Television official Photograph other Photography"
4208,4208,75163,img/75163.png,0,"number 1 side effect of steroids acting like a douchebag. White Male, 30-39 years old. Bodybuilding Bicep curl Muscle Calf Human Abdomen Biceps Strength training Shoe Thorax"
4209,4209,20948,img/20948.png,1,"trumpanzees when are you low skilled, white trash motherfuckers gonna get busy doing all the jobs mexicans used to do? we're waiting. Jeff Foxworthy Redneck Games Redneck WQCB Getty Images Stock photography create You Might Be a Redneck If... Getty Images"
4210,4210,61495,img/61495.png,0,"i'll never forget the time.. your grandad put me on his shoulders so i could show my tits to slayer. White Female, 70 years old. Photograph Smile Stock photography Happiness Image Portrait iStock senior Laughter"
4211,4211,31096,img/31096.png,0,"positivity is a mind set. Latino_Hispanic Male, 3-9 years old. Indian Male, 3-9 years old. Middle Eastern Male, 3-9 years old. Latino_Hispanic Male, 3-9 years old. Indian Male, 3-9 years old. Smile Community Product Recreation Tree fun. People"
4212,4212,7634,img/07634.png,0,"talking about animal rights is fun. Black Female, 30-39 years old. Black Female, 20-29 years old. Olive baboon Primate Chimpanzee Simian Orangutans Pet monkey SoundCloud Image"
4213,4213,15076,img/15076.png,0,immigrant problem problem fixed. Green card Diversity Immigrant Visa Immigration law United States Citizenship and Immigration Services Travel visa Immigration Citizenship Deferred Action for Childhood Arrivals Permanent residency
4214,4214,1546,img/01546.png,1,"kill the jews and muslims for being anti-white. East Asian Male, 30-39 years old. Bridgeman Images Bridgeman Images Image Eiffel Tower Art Artwork Getty Images Albert Speer"
4215,4215,74021,img/74021.png,1,ever notice christians are horrible drivers? Minivan Motor vehicle SUV Car Compact car Windshield Car door Rear-view mirror Transport Driving
4216,4216,96317,img/96317.png,0,"i'm sorry i made the chewbacca sound but maybe if you shaved next time..... Latino_Hispanic Male, 10-19 years old. Stock photography Photograph Image Photography Getty Images Getty Images Illustration Rights Managed photo library"
4217,4217,39470,img/39470.png,1,"patriarchy: while the men had fun dying... the females were oppressed.. ..inside ""comfortable concentration camps"" called homes. White Female, 20-29 years old. Stock photography Photograph Photo shoot Photography Getty Images Image Pin-up girl Portrait Portrait photography"
4218,4218,96213,img/96213.png,1,you know your country is multicultural when there's armed patrols on the streets belgium germany france england. Military police Military organization Infantry Troop Organization Pennsylvania State Police - Troop M - Bethlehem
4219,4219,56189,img/56189.png,0,hiroshima 1945 2016 detroit 1945 2016 moral of the story.. it's easier to come back from a nuclear bomb than 5 decades of big gover government policies. Malaysia Photography Still life photography /m/083vt Ahmadiyya Nuclear weapons testing Monochrome nuclear bomb Tree Oppenheimer
4220,4220,49856,img/49856.png,1,"black people anthing that doesn't belong to them. White Female, 20-29 years old. Indiana Jones and the Last Crusade Getty Images Stock photography Image Photograph Photography Getty Images Christie's"
4221,4221,92183,img/92183.png,0,"ilhan omar told several republicans that they should try shawarma, a delicious middle eastern dish from her culture. Indian Female, 30-39 years old. Ilhan Omar Politics Member of Congress American Israel Public Affairs Committee AIPAC"
4222,4222,82460,img/82460.png,0,"i may be blind but at least i'm not dead. Black Male, 30-39 years old. Stevie Wonder Sunglasses Glasses Facial hair connect Artist Musician Arts and letters Art Rapper"
4223,4223,58129,img/58129.png,0,"me to me: ""he's cute! just don't come on too strong!"" also me: White Female, 20-29 years old. White Male, 20-29 years old. Photograph Image Photography Television Stock photography create Fine Art America Fine-art photography Getty Images"
4224,4224,27068,img/27068.png,1,"he went to jihad's. Indian Female, 20-29 years old. Terrorism Stock photography Image stock.xchng Photograph Jihadism Suicide attack Niqāb Attack"
4225,4225,78610,img/78610.png,0,"the difference between moderate muslim and radical muslim follow my allah or he kill follow my allah or i kill you! you moderate muslim radical muslim. Black Female, 20-29 years old. Black Male, 20-29 years old. Black Male, 20-29 years old. Black Male, 20-29 years old. White Male, 20-29 years old. White Female, 20-29 years old. White Female, 20-29 years old. White Female, 20-29 years old. White Female, 20-29 years old. Indian Female, 20-29 years old. White Male, 30-39 years old. White Female, 40-49 years old. Culture Herald Publishing House Communication Belief Consciousness Cultural communication Thought Religious Text Luke 4 Book"
4226,4226,29608,img/29608.png,0,when you're the gay friend and also the meme lord. Sunglasses Goggles Product Product design Design Cartoon Font Yellow Text Close-up
4227,4227,19487,img/19487.png,0,"""i don't think all of the suffering of african-americans during the period of slavery can ever equate to what's been done to white conservative americans in the past 8 years of obama's presidency"" michelle bachman yes, she really said this! conservatives are destroying our future | cadof.org "" White Female, 30-39 years old. Championship"
4228,4228,8251,img/08251.png,1,"the name's todd... retodd. White Male, 30-39 years old. Brian Skotko Down syndrome Syndrome Genetic disorder Down syndrome research Canadian Down Syndrome Society Medical diagnosis Chromosome 21 Turner syndrome LuMind IDSC Foundation"
4229,4229,27905,img/27905.png,0,"i'm what the new working man looks like' Indian Male, 20-29 years old. Stock photography Portrait Getty Images Photography Image Photograph Getty Images Coat stock.xchng"
4230,4230,15948,img/15948.png,0,that awkward moment when there's no candy in the back. Van Car Commercial vehicle Minivan Truck SUV Light commercial vehicle Off-road vehicle Photograph Image
4231,4231,19268,img/19268.png,1,"oh boy i can't wait to go out and pray for allah on friday, march 15th 2019 12:30pm gmt at new zealand christchurch hello brother. Linwood Islamic Centre Christchurch mosque shootings Al Noor Mosque, Christchurch Mosque Al Noor Mass shooting succeeding contented Brenton Tarrant Christchurch"
4232,4232,56741,img/56741.png,0,"any girls a squirter if you sever an artery. White Female, 20-29 years old. Black Male, 40-49 years old. Photograph Stock photography Getty Images Photography Image Getty Images Illustration photo library stock.xchng"
4233,4233,59621,img/59621.png,1,"lets see if this is considered dark honey,you killed a butterfly. no butter for you for a month dad i also killed a cockroach today. nice try.. White Male, 3-9 years old. Southeast Asian Male, 3-9 years old. Black Male, 30-39 years old. Photograph Stock photography Portrait Image Photography stock.xchng iStock Royalty-free beautiful"
4234,4234,70829,img/70829.png,0,"y'all wanna see a stupid post. White Male, 20-29 years old. White Female, 50-59 years old. White Female, 20-29 years old. White Male, 20-29 years old. White Male, 20-29 years old. Indian Female, 30-39 years old. White Female, 20-29 years old. Movie theater Stock photography Image Photograph iStock Audience frightening Theater 3D film"
4235,4235,36248,img/36248.png,1,"i heard you need a new tranny? Middle Eastern Female, 20-29 years old. Getty Images Stock photography Photograph Getty Images Photography Image Illustration Young Guns Gun"
4236,4236,52479,img/52479.png,1,"best thing about an ethiopian blowjob?...  you know shes gonna swallow!!! well it's true. Indian Female, 20-29 years old. Shashemene Rastafari Image Bobo Ashanti Photograph Photography Getty Images Getty Images Stock photography"
4237,4237,72508,img/72508.png,0,"why are there so many female archeologist? because bitches love digging up the past. White Female, 40-49 years old. Black-and-white Photograph Photography Monochrome photography Trig Lane Monochrome Image Photo Album Archaeologist Andy Boddington"
4238,4238,54927,img/54927.png,1,"if a muslim beats his wife, is it domestic violence, or child abuse. East Asian Male, 40-49 years old. White Male, 40-49 years old. White Female, 20-29 years old. Christopher French Steven Spielberg Crypto.com Arena Los Angeles Lakers Kaley Cuoco New Orleans Pelicans Celebrity Getty Images April 26"
4239,4239,81273,img/81273.png,0,"sure i shit talk the people i like but i shoot the people i don't like so that has to count for something right? White Female, 20-29 years old. British Army USAMM Soldier T-shirt Stock photography Military uniform British Armed Forces United States Army Military recruitment"
4240,4240,87053,img/87053.png,0,"@ unhumanrights. Middle Eastern Female, 20-29 years old. Stock photography Dog Photography Clothing Getty Images Dog Breed Getty Images Photograph Mammal"
4241,4241,13095,img/13095.png,1,"how mexicans be like.. when they hear their friends kid is having a birthday party. White Male, 40-49 years old. Human Human behavior Behavior Screenshot Night"
4242,4242,31586,img/31586.png,1,"hurry up and hide your valuables. Black Male, 3-9 years old. Christmas Nativity scene Nativity play Christmas pageant Children's Nativity Set Wooden Nativity Scene Nativity of Jesus Christmas Tree Manger Play"
4243,4243,68025,img/68025.png,1,yeah okay nigger. Persian cat Whiskers Snout Calico cat White cat Tabby cat Point coloration Breed Painting Royal Canin Persian Kitten Dry Cat Food
4244,4244,65179,img/65179.png,0,how i see kim burell everytime she grabs a mic. Concert Musical theatre Theatre Performance art Stage-M fun. Performance Art Theater
4245,4245,23745,img/23745.png,0,"i killed someone then i found out they were annoying. White Male, 0-2 years old. Infant Stock photography Getty Images Photography Getty Images Forehead Close-up Lips Angry"
4246,4246,57094,img/57094.png,0,"my local mosque is really going all out for gay pride this year. White Male, 30-39 years old. Pride in London Homosexuality LGBT pride Sexual minority Discrimination Queer LGBT community Fitra Conversion to Islam Heteronormativity"
4247,4247,68913,img/68913.png,1,"sorry, i only grope women. White Male, 60-69 years old. Black Female, 30-39 years old. Southeast Asian Male, 50-59 years old. First Lady Michelle Obama Blazer Fashion Outerwear Marine One Socialite Pattern Tuxedo Malia Ann Obama"
4248,4248,83609,img/83609.png,0,"america doesn't need a gun ban it needs an idiot ban. White Male, 30-39 years old. Clint Eastwood Man with No Name The Good, the Bad and the Ugly Poster Image Getty Images Actor Western film Spaghetti western"
4249,4249,38942,img/38942.png,0,"my husband does everything i ask but i have to ask. White Female, 40-49 years old. Rakhi Sawant Stock photography Photograph Image Photography Chalk Portrait Alamy Illustration EdibleChalk"
4250,4250,96325,img/96325.png,0,"yesterday i told my wife her soup tasted like crap today it is much better. White Male, 30-39 years old. Portrait Stock photography Photography Getty Images photo library Getty Images Image Photograph Close-up"
4251,4251,59316,img/59316.png,1,"great punching bag. East Asian Female, 20-29 years old. Hair coloring Hair Color Hairstyle Human hair color JEROME RUSSELL Purple Splat Jerome Russell Dark purple"
4252,4252,4917,img/04917.png,0,similar to sharks because all the great ones are white. Cupcake Cake Bakery Cantoro Italian Market Pastry Dessert White chocolate coconut cake Baking Chinese New Year Cake Engagement cake
4253,4253,94325,img/94325.png,0,"i don't always listen to the 80's.... but when i do, so do the neighbors. White Female, 20-29 years old. White Male, 20-29 years old. White Female, 20-29 years old. White Male, 20-29 years old. White Female, 20-29 years old. Rick Allen Joe Elliott Steve Clark Phil Collen Def Leppard Adrenalized: Life, Def Leppard, and Beyond Image Rock Hysteria Photograph"
4254,4254,92513,img/92513.png,0,"yes, ilhan omar is anti-semitic and anti-american but she is on our side. White Female, 50-59 years old. Politics Speaker of the United States House of Representatives United States House of Representatives US President Speaker Paul Pelosi Bill Clinton"
4255,4255,90756,img/90756.png,0,"obama family photo. Black Female, 20-29 years old. Black Female, 20-29 years old. Sasha Obama US President Family of Barack Obama TV Producer Getty Images Photograph Television Getty Images Malia Ann Obama"
4256,4256,13428,img/13428.png,1,"i've told my neighbor to keep thier pug out of my yard 3 times already. White Female, 10-19 years old. Dog Dog Breed Down syndrome Syndrome Snout Breed Signs and symptoms Medical diagnosis Photograph Image"
4257,4257,26095,img/26095.png,0,"when you're going 90 mph in a school zone and the pre-schoolers are crossing the street this is where the fun begins. White Male, 20-29 years old. Hayden Christensen New York Total Request Live Hair coloring MTV Hair Blond Long hair Surfer hair"
4258,4258,1672,img/01672.png,0,"when the new call of duty comes out and you're already camping. White Male, 20-29 years old. Gallery Rifle Shooting Shooting range Handgun Long gun Photograph"
4259,4259,40815,img/40815.png,0,sells you idea of heaven custom builds armored vehicle to avoid heaven as long as possible. Pope Popemobile Stock photography Getty Images Getty Images Photography Photograph Image Alamy
4260,4260,60421,img/60421.png,0,"if you're protesting against this man visiting the uk... ...but protesting for this woman to return to the uk... ...then you're practicing your freedom of speech. Middle Eastern Female, 20-29 years old. White Male, 60-69 years old. Veil Stock photography Portrait Getty Images Chador Photography Headscarf Photograph"
4261,4261,5489,img/05489.png,0,"trump says he doesn't like suppressors. well.....he's a democrat so.. White Male, 30-39 years old. create Interior design Meter Millennials Navy Blue Communication Design Generation Z Blue Professional"
4262,4262,34768,img/34768.png,0,"what a true rapist looks like. Black Male, 60-69 years old. Justin Bieber Mug shot of Donald Trump Mug shot Celebrity Image Photograph Entertainment Crime Actor Reese Witherspoon"
4263,4263,24783,img/24783.png,1,when you go out to fight for independence but forgot to lock up the slaves. Battle of Wissembourg Franco-Prussian War Battle of Sedan Battle Battle of Loigny–Poupry Battle of Königgrätz Crimean War Battle of Paardeberg Battle of Leipzig
4264,4264,78903,img/78903.png,1,"if a nigga did this he would've got the death penalty. East Asian Female, 20-29 years old. White Male, 50-59 years old. Black Male, 40-49 years old. White Female, 20-29 years old. East Asian Female, 10-19 years old. Middle Eastern Male, 40-49 years old. White Male, 70 years old. White Male, 30-39 years old. Bechet Allen Getty Images Stock photography Photography Image Getty Images Photograph photo library Illustration"
4265,4265,4726,img/04726.png,0,"islamic state soldiers celebrating we should kill them all. Latino_Hispanic Male, 40-49 years old. Latino_Hispanic Male, 30-39 years old. Middle Eastern Male, 40-49 years old. Recreation Sky M"
4266,4266,25370,img/25370.png,0,"porch monkey 4 life. White Male, 20-29 years old. White Male, 20-29 years old. Jeff Anderson Kevin Smith Clerks III Jay and Silent Bob Strike Back Actor Film director Film producer Photograph Celebrity Image"
4267,4267,28459,img/28459.png,0,"ford wants to make sure you make it home, so now included on all new mustangs, tool box holders! Car Ford Mustang Mach 1 Stock photography Image Motor vehicle Muscle car Getty Images Photography Photograph"
4268,4268,65392,img/65392.png,1,"kylie's pregnant i'm gonna be a tranpa ! White Female, 30-39 years old. Caitlyn Jenner Dress Fashion Clothing Keeping Up With the Kardashians Oscar party Model Academy Awards Party Trainer"
4269,4269,28617,img/28617.png,1,"welcome to feminism where everything is sexist and nobody understands but them. White Male, 50-59 years old. Speech Public speaking official Motivational speaker Orator Composer Motivation M Entrepreneur Audience"
4270,4270,27563,img/27563.png,1,"when you're so racist you won't even hire white guys to commit fake white hate crimes against yourself! White Male, 30-39 years old. Latino_Hispanic Male, 30-39 years old. White Male, 40-49 years old. Abel Osundairo Bryshere Y. Gray This Fall on Fox! Jussie Smollett hate crime hoax Empire Actor WWNO Prosecutor Getty Images"
4271,4271,79864,img/79864.png,0,never forget. World Trade Center One World Trade Center Statue of Liberty Image The South Tower Aircraft hijacking Photograph Statue
4272,4272,85369,img/85369.png,0,"fuck, my mom is gonna kill me fuck, my mom is gonna kill me. White Female, 20-29 years old. Black Male, 0-2 years old. Medical Embryology Stock photography Fetus Photograph Image Infant The developing human Pregnancy Getty Images"
4273,4273,82743,img/82743.png,0,"whatever this is... it's an auburn fan. White Male, 20-29 years old. Camping World Stadium Cheez-It Citrus Bowl Getty Images Capital One Arena Image Getty Images Photograph Sunglasses Stadium"
4274,4274,46528,img/46528.png,0,if you're happy and you know it go to hell. Grumpy Cat British Shorthair Munchkin cat Cat Food Dwarf cat Dog Catster Calico cat Cat Tree Diabetes in cats
4275,4275,23759,img/23759.png,1,"this nigar behind me ain't in compliance. Black Male, 40-49 years old. Dietitian Nutrition Dietetics Health Nutritiology Nutritionist Healthy diet Health care Eating Exercise"
4276,4276,26905,img/26905.png,1,"thanks trump for my new job making america white again. White Female, 30-39 years old. White Male, 30-39 years old. White Female, 3-9 years old. Stock photography Getty Images Photography Image Getty Images Photograph photo library stock.xchng Royalty payment"
4277,4277,61285,img/61285.png,0,"if evolution is true then why are there still monkeys? if the internet puts the totality of human knowledge at your fingertips, then why are there still idiots? Stock photography Image Photograph Photography Illustration Poster Unsplash Painting Design Fine Art America"
4278,4278,58160,img/58160.png,0,"america in reality don't let the media divide us! Black Male, 30-39 years old. Latino_Hispanic Male, 50-59 years old. Latino_Hispanic Male, 40-49 years old. Black Male, 30-39 years old. T-shirt Denim Outerwear Jeans Textile Furniture Shirt Sleeve Uniform Suit"
4279,4279,8471,img/08471.png,1,they have sex with goats wipe their asses with their hands and drink camel piss but i'm the unclean one! Wedding Ceremony Supply Cat Photograph Room Wedding Ceremony
4280,4280,38790,img/38790.png,0,rabbits jump and they live for 8 years dogs walk and they live for 15 years. turtles do nothing and they live for 150 years. lesson learned. Tortoise Common snapping turtle Turtles Sea turtles Gopher tortoise Reptiles Pond turtles Snapping Turtles Lake Charles Terrestrial animal
4281,4281,34628,img/34628.png,0,"donald, you are not welcome on my show sir, i do not want to be on your show. White Male, 50-59 years old. White Female, 30-39 years old. Speech official Public speaking senior citizenM Business executive Entrepreneur CitizenM Political party"
4282,4282,81093,img/81093.png,0,"happy birthday you sexy beast. White Male, 50-59 years old. Richard Simmons Sweatin' to the Oldies Image Headlong Actor Getty Images Television impressive Photograph"
4283,4283,94017,img/94017.png,1,"i bet they make squeaky toy sounds when they fuck. White Male, 50-59 years old. White Female, 40-49 years old. Black-and-white STX IT20 RISK.5RV NR EO Portrait Noir Formal wear Photo shoot Family Ceremony Black Photograph"
4284,4284,65308,img/65308.png,1,"hello, maria? yes your uber has arrived. White Male, 40-49 years old. White Male, 50-59 years old. Mark Meadows January 6 United States Capitol attack Politics US President United States House of Representatives Lauren Boebert Ed McBroom Doug Collins Jay Bookman"
4285,4285,14378,img/14378.png,0,"family are gathered in the kitchen the mum is watching her son interact with his sister. White Male, 30-39 years old. White Male, 30-39 years old. Stock photography Getty Images Photography Image Photograph stock.xchng Illustration Getty Images photo library"
4286,4286,8761,img/08761.png,0,"mental health is important. White Female, 30-39 years old. Portrait Stock photography Photograph Image Photography Illustration iStock Graphics Art Vector graphics"
4287,4287,25416,img/25416.png,0,"i haven't been this excited about a friday since last friday. White Male, 20-29 years old. Stock photography Image Getty Images Photo shoot Photography Photograph Daughter Getty Images"
4288,4288,46832,img/46832.png,0,"man dresses up to celebrate the chinese new year of the pig. White Male, 20-29 years old. ASX:MCA Murray Cod Australia ASX ASX:WLD Wellard check Company create Face Murray River Organics Limited"
4289,4289,46829,img/46829.png,0,what is the difference between old milwaukee and a clitoris a clitoris only tastes like piss for a second. Blond fun.
4290,4290,51809,img/51809.png,0,"happy kids. White Female, 3-9 years old. White Male, 3-9 years old. White Female, 3-9 years old. Black Male, 3-9 years old. Health Social group Well-being Family Youth Social Community Social skills Stock photography Interaction"
4291,4291,40632,img/40632.png,0,poster for the new play. Black-and-white Stock photography Photography Monochrome Black White
4292,4292,35948,img/35948.png,1,"the granny and the tranny clinton/obama 2020 democrat's secret weapon for 2020 White Female, 50-59 years old. Black Female, 20-29 years old. White Male, 20-29 years old. Politics First Lady US President Chelsea Clinton Bill Clinton Linda Tripp"
4293,4293,60917,img/60917.png,0,when you are on a cruise and you give the monkeys to much liqour. Singapore Stock photography Getty Images Image Photograph Getty Images stock.xchng Youth Unsplash
4294,4294,50438,img/50438.png,1,"what it looks like when cancer gets aids. Latino_Hispanic Female, 20-29 years old. Glasses Sunglasses Smile Eyewear Product fun."
4295,4295,16254,img/16254.png,1,"define nowfag i want it now! White Female, 50-59 years old. Julie Dawn Cole Willy Wonka & the Chocolate Factory Veruca Salt Willy Wonka Violet Beauregarde Photography Getty Images Image Veruca Salt"
4296,4296,46123,img/46123.png,0,"let me be clear.. uh. Southeast Asian Male, 60-69 years old. US President United States US Vice President United States Senator Running mate past Jen Psaki"
4297,4297,87451,img/87451.png,0,"gallows ""pure evil"" ""traitors"" ""nobody escapes this. nobody""  ""america for sale"" ""down she goes"" ""these people are sick"" ""bring back the gallows!"" she never thought she would lose. until she did. White Male, 50-59 years old. White Male, 3-9 years old. Saddam Hussein Baghdad 2003 invasion of Iraq Iraq War Television Getty Images Image past"
4298,4298,53108,img/53108.png,0,"this one time at camp we got so baked. Latino_Hispanic Male, 20-29 years old. Hippie Hill 420 Day Mile High 420 Festival Civic Center Medical cannabis 420 Waldos Joint Hemp Image"
4299,4299,81540,img/81540.png,1,"muslims in 2001 defund homeland security! muslim in congress 2019 Black Female, 30-39 years old. Ilhan Omar Rashida Tlaib Alexandria Ocasio-Cortez Member of Congress American Israel Public Affairs Committee United States Politics AIPAC United States Representative"
4300,4300,34619,img/34619.png,0,when she finally has your own month. Autism Autistic author Medical diagnosis Vocation Depot Getty Images World Autism Awareness Day used Getty Images create
4301,4301,65024,img/65024.png,0,"i don't always get called a homophobe but when i do the people saying it always look like retards. Indian Male, 20-29 years old. White Male, 60-69 years old. Latino_Hispanic Male, 20-29 years old. White Male, 20-29 years old. Stock photography Image Photograph Festival Bisexual flag Getty Images Queer Getty Images LGBT pride"
4302,4302,90748,img/90748.png,1,oh boy i cant wait to visit notre dame cathedral on april 15th 2019 fuck the french fuck the french bunch of gay cuckholds. Cathédrale Notre-Dame de Paris University of Notre Dame Notre-Dame fire Cathedral saved Gothic architecture Fire Jean-Louis Georgelin
